month,location_id,location_name,city,region,store_format,product_id,product_name,category,subcategory,vendor_name,units_sold,transactions_count,revenue,discount_amount,cogs,labor_cost,packaging_cost,overhead_allocated,total_cost,total_cost_clean,gross_profit,gross_margin_pct,food_cost_pct,waste_units,waste_cost,waste_pct_revenue,actual_unit_cost,prior_unit_cost,vendor_cost_change_pct,standard_vs_actual_cost_variance,performance_flag,priority_label
2025-05,LOC002,North York,Toronto,Ontario,Urban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,466,95,1785.0900000000001,74.25,589.58,167.08,28.56,196.36,981.59,981.58,803.5100000000001,0.4501229629878606,0.330280265980987,7,7.77,0.004352721711510343,1.11,1.1,0.91,0.16000000000000014,Healthy,Monitor
2025-05,LOC002,North York,Toronto,Ontario,Urban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1390,31,695.0,0.0,284.2,14.46,6.95,76.45,382.05,382.05999999999995,312.94000000000005,0.4502733812949641,0.4089208633093525,16,2.88,0.004143884892086331,0.18,0.18,0.0,0.0,Healthy,Monitor
2025-05,LOC002,North York,Toronto,Ontario,Urban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1426,31,285.2,0.0,80.91,5.93,2.85,31.37,121.06,121.06,164.14,0.5755259467040673,0.283695652173913,15,0.75,0.002629733520336606,0.05,0.05,0.0,0.0,Healthy,Monitor
2025-05,LOC002,North York,Toronto,Ontario,Urban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,1308,31,196.2,0.0,44.57,4.08,1.96,21.58,72.19,72.19,124.00999999999999,0.632059123343527,0.22716615698267076,15,0.45,0.0022935779816513763,0.03,0.03,0.0,0.0,Healthy,Monitor
2025-05,LOC002,North York,Toronto,Ontario,Urban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,1297,31,453.95,0.0,132.5,9.44,4.54,49.93,196.41,196.41,257.53999999999996,0.5673312038770789,0.29188236589932814,14,1.26,0.0027756360832690828,0.09,0.09,0.0,0.0,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,702,584,10102.09,420.89,7056.54,1616.33,222.25,1111.23,10006.35,10006.349999999999,95.7400000000016,0.009477246787546101,0.6985227809294908,20,169.0,0.016729211480000672,8.45,8.16,3.55,3.6499999999999995,Low Margin,Medium Priority
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,576,602,10500.789999999999,437.45,8340.71,1680.13,231.02,1155.09,11406.94,11406.95,-906.1600000000017,-0.08629445975017135,0.7942935721979013,18,218.52,0.020809862876983543,12.14,11.73,3.5,5.24,Low Margin,Medium Priority
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,531,568,9935.32,413.87,7843.54,1589.65,218.58,1092.89,10744.65,10744.66,-809.3400000000001,-0.08146088903024766,0.7894602287596172,15,186.3,0.018751283300386903,12.42,12.01,3.41,5.32,Low Margin,Medium Priority
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,620,478,8326.91,346.89,5438.59,1332.31,183.19,915.96,7870.05,7870.049999999999,456.8600000000006,0.05486549031993868,0.6531342358690079,18,132.66,0.015931479984772262,7.37,7.12,3.51,3.17,Low Margin,Medium Priority
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,479,320,5513.599999999999,229.61,1991.73,882.18,121.3,606.5,3601.7,3601.71,1911.8899999999994,0.346758923389437,0.36123948055716776,13,45.5,0.00825232153221126,3.5,3.48,0.57,0.3999999999999999,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P006,Mixed Greens,Produce,Leafy,Green Harvest Produce,764,339,5921.3099999999995,183.05,2554.62,769.77,118.43,651.34,4094.16,4094.16,1827.1499999999996,0.30857192074051176,0.4314281805884171,22,61.82,0.010440257307926795,2.81,2.76,1.81,0.71,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P007,Cherry Tomatoes,Produce,Tomatoes,Green Harvest Produce,685,269,4644.61,143.54000000000002,1984.01,603.8,92.89,510.91,3191.61,3191.6099999999997,1453.0,0.3128357386303694,0.4271639599449685,18,43.92,0.009456122257842963,2.44,2.4,1.67,0.6399999999999999,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P008,Avocado Slices,Produce,Avocado,Green Harvest Produce,568,284,4953.23,153.09,2643.34,643.92,99.06,544.86,3931.18,3931.1800000000003,1022.0499999999993,0.20634010534540076,0.5336598542769062,15,58.8,0.011871041724289,3.92,3.85,1.82,1.02,Watchlist,Medium Priority
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P009,Roasted Vegetables,Produce,Hot Veg,Green Harvest Produce,643,270,4671.64,144.43,2297.09,607.31,93.43,513.88,3511.71,3511.71,1159.9300000000003,0.2482918204313689,0.49170954953720747,19,57.0,0.012201282633079603,3.0,2.94,2.04,0.7999999999999998,Watchlist,Medium Priority
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P010,Fruit Cup,Produce,Fruit,Green Harvest Produce,551,187,3201.58,98.91,1737.91,416.21,64.03,352.17,2570.32,2570.32,631.2599999999998,0.19717139662291736,0.542828853253706,16,42.4,0.013243461041110951,2.65,2.6,1.92,0.7,Low Margin,Medium Priority
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P011,Bottled Water,Beverages,Cold,Northern Supply Co,1695,287,4966.66,101.39,1560.86,397.33,89.4,546.33,2593.92,2593.92,2372.74,0.47773352715909684,0.3142675359295784,21,17.01,0.0034248368118614926,0.81,0.8,1.25,0.16000000000000003,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P012,Sparkling Water,Beverages,Cold,Northern Supply Co,1467,288,5017.45,102.38,1683.12,401.4,90.31,551.92,2726.75,2726.75,2290.7,0.45654665218387824,0.3354532680943507,17,17.17,0.0034220570209967218,1.01,1.0,1.0,0.16000000000000003,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P013,Iced Tea,Beverages,Cold,Northern Supply Co,1619,366,6330.6,129.21,2042.97,506.45,113.95,696.37,3359.74,3359.74,2970.8600000000006,0.4692856917195843,0.32271348687328216,20,22.2,0.0035067766088522413,1.11,1.1,0.91,0.16000000000000014,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P014,Coffee,Beverages,Hot,Northern Supply Co,1854,291,5069.22,103.44,1287.8,405.54,91.25,557.61,2342.2,2342.2,2727.0200000000004,0.537956529801429,0.25404302831599335,26,15.86,0.003128686464584295,0.61,0.61,0.0,0.05999999999999994,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P015,Fresh Juice,Beverages,Cold,Green Harvest Produce,1239,352,6059.02,123.59,2903.16,484.72,109.06,666.49,4163.44,4163.43,1895.5900000000001,0.31285422395040785,0.47914679271565364,16,32.96,0.0054398236018366,2.06,2.03,1.48,0.45999999999999996,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P016,French Fries,Sides,Potato,Maple Fresh Foods,1451,405,7023.2300000000005,217.26,2423.19,702.32,133.44,772.56,4031.51,4031.51,2991.7200000000003,0.42597494315293677,0.34502500986013557,27,39.42,0.005612802086789127,1.46,1.45,0.69,0.15999999999999992,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P017,Rice Pilaf,Sides,Rice,Maple Fresh Foods,1218,309,5304.79,164.03,1751.67,530.48,100.79,583.53,2966.47,2966.4700000000003,2338.3199999999997,0.4407940747890114,0.33020534271856194,20,25.2,0.004750423673698676,1.26,1.25,0.8,0.15999999999999992,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P018,Mashed Potatoes,Sides,Potato,Maple Fresh Foods,1170,315,5436.18,168.12,1884.2,543.62,103.29,597.98,3129.08,3129.09,2307.09,0.42439543944461,0.34660368126147406,20,28.2,0.005187466198690992,1.41,1.4,0.71,0.15999999999999992,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,997,334,5792.88,179.15,2404.97,579.29,110.06,637.22,3731.54,3731.54,2061.34,0.3558402728867161,0.41515964425294494,18,37.98,0.006556324315366449,2.11,2.09,0.96,0.2599999999999998,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1377,192,3325.9,102.88,1038.35,332.59,63.19,365.85,1799.98,1799.98,1525.92,0.458799122042154,0.3122012086953907,24,15.84,0.004762620644036201,0.66,0.66,0.0,0.06000000000000005,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,382,104,1829.8999999999999,76.28,572.24,164.69,29.28,201.29,967.5,967.5,862.3999999999999,0.47128258374774573,0.3127165418875349,7,9.17,0.005011202797967102,1.31,1.3,0.77,0.16000000000000014,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,341,116,1960.76,81.83,703.26,176.47,31.37,215.68,1126.78,1126.78,833.98,0.42533507415491956,0.35866704747138867,5,9.05,0.004615557232909688,1.81,1.8,0.56,0.16000000000000014,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,318,94,1675.8600000000001,69.96000000000001,638.38,150.83,26.81,184.34,1000.36,1000.36,675.5000000000001,0.4030766293127111,0.3809268077285692,5,8.8,0.005251035289343979,1.76,1.73,1.73,0.3600000000000001,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,418,93,1601.17,66.65,528.51,144.11,25.62,176.13,874.36,874.37,726.8000000000001,0.45391807240955057,0.3300773809152057,6,6.66,0.00415945839604789,1.11,1.1,0.91,0.16000000000000014,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1257,31,628.5,0.0,256.71,12.57,6.29,69.14,344.7,344.71,283.79,0.4515354017501989,0.4084486873508353,13,2.34,0.0037231503579952265,0.18,0.18,0.0,0.0,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1294,31,258.8,0.0,73.5,5.18,2.59,28.47,109.73,109.74000000000001,149.06,0.5759659969088099,0.2840030911901082,15,0.75,0.002897990726429675,0.05,0.05,0.0,0.0,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,1198,31,179.7,0.0,40.83,3.59,1.8,19.77,65.99,65.99,113.71,0.6327768503060657,0.22721202003338897,14,0.42,0.002337228714524207,0.03,0.03,0.0,0.0,Healthy,Monitor
2025-05,LOC003,Scarborough,Toronto,Ontario,Urban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,1177,31,411.95,0.0,120.27,8.24,4.12,45.31,177.94,177.94,234.01,0.568054375531011,0.2919529069061779,13,1.17,0.0028401505037019053,0.09,0.09,0.0,0.0,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,775,601,11152.56,464.69,7818.88,1837.94,245.36,1226.78,11128.96,11128.960000000001,23.599999999998545,0.00211610607788692,0.7010838767063348,25,211.25,0.018941839362442345,8.45,8.16,3.55,3.6499999999999995,Low Margin,Medium Priority
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,618,606,11266.449999999999,469.37,8972.58,1856.71,247.86,1239.31,12316.47,12316.460000000001,-1050.010000000002,-0.09319794611434855,0.7963981555858324,21,254.94,0.022628245809460833,12.14,11.73,3.5,5.24,Low Margin,Medium Priority
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,569,575,10646.3,443.51,8432.53,1754.51,234.22,1171.09,11592.35,11592.35,-946.0500000000011,-0.08886185811032953,0.7920620309403268,18,223.56,0.02099884466903995,12.42,12.01,3.41,5.32,Low Margin,Medium Priority
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,661,477,8877.54,369.85,5813.66,1463.02,195.31,976.53,8448.52,8448.52,429.02000000000044,0.0483264507960539,0.6548728589226294,21,154.77,0.017433883711028053,7.37,7.12,3.51,3.17,Low Margin,Medium Priority
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,523,322,6020.04,250.73000000000002,2186.05,992.1,132.44,662.2,3972.8,3972.79,2047.25,0.34007249121268296,0.3631288164198245,17,59.5,0.009883655258104597,3.5,3.48,0.57,0.3999999999999999,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P006,Mixed Greens,Produce,Leafy,Green Harvest Produce,806,336,6246.8099999999995,193.13,2697.63,836.45,124.94,687.15,4346.16,4346.17,1900.6399999999994,0.30425769312657175,0.43184121175447954,24,67.44,0.01079591023258271,2.81,2.76,1.81,0.71,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P007,Cherry Tomatoes,Produce,Tomatoes,Green Harvest Produce,749,276,5078.53,156.98000000000002,2173.09,680.02,101.57,558.64,3513.32,3513.32,1565.2099999999996,0.3082013889846077,0.4278974427639495,21,51.24,0.010089533782413417,2.44,2.4,1.67,0.6399999999999999,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P008,Avocado Slices,Produce,Avocado,Green Harvest Produce,614,286,5354.39,165.47,2865.5,716.95,107.09,588.98,4278.53,4278.52,1075.87,0.20093231908770184,0.5351683385035456,18,70.56,0.01317797172040139,3.92,3.85,1.82,1.02,Watchlist,Medium Priority
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P009,Roasted Vegetables,Produce,Hot Veg,Green Harvest Produce,701,277,5093.0,157.49,2501.81,681.95,101.86,560.23,3845.85,3845.8500000000004,1247.1499999999996,0.2448753190653838,0.49122521107402317,20,60.0,0.011780875711761242,3.0,2.94,2.04,0.7999999999999998,Watchlist,Medium Priority
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P010,Fruit Cup,Produce,Fruit,Green Harvest Produce,606,188,3521.17,108.77,1915.68,471.48,70.42,387.33,2844.92,2844.91,676.2600000000002,0.1920554815586865,0.5440464391097277,19,50.35,0.014299224405524301,2.65,2.6,1.92,0.7,Low Margin,Medium Priority
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P011,Bottled Water,Beverages,Cold,Northern Supply Co,1832,293,5368.07,109.61,1689.11,442.33,96.63,590.49,2818.55,2818.5600000000004,2549.5099999999993,0.47493978282697497,0.3146587134668512,25,20.25,0.0037723055027225802,0.81,0.8,1.25,0.16000000000000003,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P012,Sparkling Water,Beverages,Cold,Northern Supply Co,1664,308,5691.1900000000005,116.17,1912.23,468.95,102.44,626.03,3109.65,3109.6499999999996,2581.540000000001,0.45360284931622397,0.3359982710118622,22,22.22,0.0039042801241919523,1.01,1.0,1.0,0.16000000000000003,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P013,Iced Tea,Beverages,Cold,Northern Supply Co,1729,366,6760.7,138.01,2182.58,557.08,121.69,743.68,3605.03,3605.0299999999997,3155.67,0.4667667549218276,0.3228334344076797,22,24.42,0.0036120520064490368,1.11,1.1,0.91,0.16000000000000014,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P014,Coffee,Beverages,Hot,Northern Supply Co,1999,293,5465.64,111.57000000000001,1387.12,450.37,98.38,601.22,2537.1,2537.09,2928.55,0.535810993772001,0.2537891262505397,26,15.86,0.002901764477718986,0.61,0.61,0.0,0.05999999999999994,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P015,Fresh Juice,Beverages,Cold,Green Harvest Produce,1350,353,6601.8099999999995,134.69,3159.94,543.99,118.83,726.2,4548.96,4548.96,2052.8499999999995,0.31095260239237416,0.4786475224218813,16,32.96,0.004992570219379232,2.06,2.03,1.48,0.45999999999999996,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P016,French Fries,Sides,Potato,Maple Fresh Foods,1547,405,7487.92,231.6,2580.59,771.26,142.27,823.67,4317.78,4317.79,3170.13,0.4233659013450998,0.3446337567709057,27,39.42,0.005264479321360271,1.46,1.45,0.69,0.15999999999999992,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P017,Rice Pilaf,Sides,Rice,Maple Fresh Foods,1326,312,5775.12,178.60999999999999,1912.97,594.84,109.73,635.26,3252.8,3252.8,2522.3199999999997,0.43675629250993914,0.3312433334718586,26,32.76,0.005672609400324149,1.26,1.25,0.8,0.15999999999999992,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P018,Mashed Potatoes,Sides,Potato,Maple Fresh Foods,1260,313,5854.3,181.1,2033.04,602.99,111.23,643.97,3391.23,3391.2299999999996,2463.0700000000006,0.4207283535179271,0.34727294467314623,24,33.84,0.005780366568163572,1.41,1.4,0.71,0.15999999999999992,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,1094,345,6356.45,196.61,2637.17,654.71,120.77,699.21,4111.87,4111.860000000001,2244.5899999999992,0.35312005915251427,0.4148809476987942,19,40.09,0.006306979524734719,2.11,2.09,0.96,0.2599999999999998,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1482,192,3579.49,110.7,1119.13,368.69,68.01,393.74,1949.57,1949.5700000000002,1629.9199999999996,0.45534978446650215,0.31265068487410225,28,18.48,0.005162746648265535,0.66,0.66,0.0,0.06000000000000005,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,417,109,1997.6599999999999,83.17,623.73,185.18,31.96,219.74,1060.62,1060.6100000000001,937.0499999999997,0.4690738163651471,0.31223030946207064,7,9.17,0.004590370733758497,1.31,1.3,0.77,0.16000000000000014,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,368,111,2116.08,88.24,760.17,196.16,33.86,232.77,1222.96,1222.96,893.1199999999999,0.42206343805527197,0.3592350005670863,6,10.86,0.005132131110354996,1.81,1.8,0.56,0.16000000000000014,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,350,98,1844.55,76.95,703.6,170.99,29.51,202.9,1107.0,1107.0,737.55,0.3998536228348378,0.38144804965980866,6,10.56,0.005724973570789624,1.76,1.73,1.73,0.3600000000000001,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,451,93,1727.64,71.85,572.13,160.15,27.64,190.04,949.97,949.9599999999999,777.6800000000002,0.4501400754786878,0.3311627422379662,8,8.88,0.00513995971382927,1.11,1.1,0.91,0.16000000000000014,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1359,31,679.5,0.0,278.13,14.0,6.79,74.75,373.67,373.67,305.83,0.4500809418690213,0.4093156732891832,17,3.06,0.004503311258278146,0.18,0.18,0.0,0.0,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1397,31,279.4,0.0,79.28,5.76,2.79,30.73,118.56,118.56000000000002,160.83999999999997,0.5756621331424481,0.28375089477451687,15,0.75,0.002684323550465283,0.05,0.05,0.0,0.0,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,1296,31,194.4,0.0,44.13,4.0,1.94,21.38,71.46,71.45,122.95,0.6324588477366255,0.2270061728395062,14,0.42,0.0021604938271604936,0.03,0.03,0.0,0.0,Healthy,Monitor
2025-05,LOC004,Mississauga,Mississauga,Ontario,Suburban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,1271,31,444.85,0.0,129.97,9.16,4.45,48.93,192.52,192.51,252.34000000000003,0.567247386759582,0.2921658986175115,15,1.35,0.0030347308081375745,0.09,0.09,0.0,0.0,Healthy,Monitor
2025-05,LOC005,Vaughan,Vaughan,Ontario,Suburban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,707,573,10174.039999999999,423.89,7124.96,1627.85,223.83,1119.14,10095.78,10095.779999999999,78.26000000000022,0.007692126235005979,0.7003078423123952,22,185.9,0.01827199421272179,8.45,8.16,3.55,3.6499999999999995,Low Margin,Medium Priority
2025-05,LOC005,Vaughan,Vaughan,Ontario,Suburban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,565,577,10300.26,429.09,8172.21,1648.04,226.61,1133.03,11179.89,11179.890000000001,-879.630000000001,-0.08539881517553935,0.7933984190690332,17,206.38,0.020036387430996887,12.14,11.73,3.5,5.24,Low Margin,Medium Priority
2025-05,LOC005,Vaughan,Vaughan,Ontario,Suburban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,513,538,9598.54,399.83,7599.33,1535.77,211.17,1055.84,10402.1,10402.11,-803.5699999999997,-0.08371794043677472,0.7917172820033046,16,198.72,0.020703148603850165,12.42,12.01,3.41,5.32,Low Margin,Medium Priority
2025-05,LOC005,Vaughan,Vaughan,Ontario,Suburban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,593,443,7964.3,331.77,5208.43,1274.29,175.21,876.07,7534.0,7534.0,430.3000000000002,0.0540286026392778,0.6539721004984744,18,132.66,0.01665683110882312,7.37,7.12,3.51,3.17,Low Margin,Medium Priority
2025-05,LOC005,Vaughan,Vaughan,Ontario,Suburban,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,473,306,5444.54,226.73000000000002,1971.49,871.13,119.78,598.9,3561.3,3561.3,1883.2399999999998,0.3458951536768946,0.3621040528676436,14,49.0,0.008999842043588623,3.5,3.48,0.57,0.3999999999999999,Healthy,Monitor
